5.2371873042266515,1.5459554957849804,0
-5.084632137921078,-1.3917209819935694,0
1.1970504703628855,-0.3606870460098932,0
-4.8643211459904565,2.068692909435484,0
-2.3158422303316204,-3.5209485933896802,0
5.01395673622158,1.6717000112646323,0
-4.020632381604449,-0.01776394677620452,0
-3.090576295833527,-2.5038192539545587,0
0.7333597091083792,0.0021302956702617948,0
5.503531029285735,-0.03215954571238644,0
1.2286627809813409,-3.2408507770731934,0
1.6661519655646693,-0.9390898506908298,0
-0.28554992612574814,-0.8341357961087743,0
3.185351892654838,-3.7341308103493205,0
3.1065808833217012,2.447127264918703,0
-4.694576980983635,-1.9915595427251143,0
-5.961632750894442,-3.1689337137631712,0
5.110537176566096,-0.2427465456343718,0
2.0637942142562906,-3.864706901747768,0
-0.37391719552403657,-2.6561431352701783,1
-2.561513910006998,-0.2464175035462377,0
5.140422702101468,1.4325021184123283,0
-3.5753642167424835,2.09600006556322,1
0.5540513024197153,-1.6829039307210953,1
1.6800012856009738,2.7370104724052196,0
-2.2121062234432296,1.5470220543904105,1
-2.544187493564603,-1.0787234100589584,0
5.915673037478996,3.463786309288527,0
2.073614269788294,1.2314879163356922,0
-4.059950725203164,-3.869266512512948,0
-4.3756541961416335,2.42398941525877,0
-0.3442090396708446,3.681938351941101,0
0.2007576044976922,3.6009017573322915,0
3.5301429988053226,1.8921942294744998,0
-4.860199997772531,-2.1203680605944175,0
0.8449092277373502,1.277949735433407,0
2.718358708985745,-3.5271460282381772,0
-1.0246827191250514,2.7630053971701862,1
4.747609395551921,1.8276011497922307,0
4.194095895088928,2.092173713169899,0
0.6444778021727142,-3.1746964725222258,1
5.8023494802229045,3.8832127609239597,0
5.914446801331632,-0.3610463217321165,0
-3.209287420500738,-1.5704413658943341,0
-5.887001591895855,1.8151472215317561,0
-4.306305159877618,1.9557874847642411,0
5.148837448039307,-2.19090482034302,0
2.884642553745131,0.30066264150059485,1
5.708839829608131,2.4598353865508127,0
4.134120660931577,2.5289140708777804,0
-4.105833956294751,2.9687278009767155,0
-3.296523026483709,1.8581347118058744,1
-5.758346822499012,3.5692927255018274,0
4.354925720532112,-3.9670835177434514,0
-2.627945457465082,-3.0967449410634416,0
-5.666123114067158,-1.0407672486903614,0
2.645910065041539,-0.6976192466167799,1
0.16820179535022994,1.211946122116947,0
-3.0648722612504935,2.821221032302404,1
4.5864900699920295,2.3848126968149153,0
-5.979806032490886,-2.9729018228850954,0
5.585614608657364,1.848805986753142,0
4.446898526964931,-1.6066362310422209,1
-3.984835138412146,2.8356261399423754,1
-2.198483546521608,0.0006392724820143414,1
2.35211557554795,-2.53956705812174,0
-3.1316531187966614,-2.2445089187272993,0
-5.951566147188473,-3.8797421095849334,0
-2.8444200705045755,-1.1027533096568263,0
4.849601287292245,2.328016607183157,0
4.721560897103123,0.7980243272032626,1
3.986664965673402,2.774017830716354,0
0.8250265911508823,1.0077405668124193,0
-5.62217716997522,1.3985085187070299,0
-2.6278158175851654,2.9685118020932153,1
-5.885932831639781,-3.6972914365844503,0
5.626718693892705,2.249031003583956,0
0.5997054084328042,2.3991597251696195,0
5.401805558734594,-3.2359979497997466,0
-3.2515369136116403,0.1306492847567693,1
-4.493958732194171,3.839634572886487,0
-3.6778989973047644,-0.6949928823504026,0
2.6997249016410265,-1.7893466538034062,1
-4.335517730896163,-0.7586524198675857,0
-2.9874722251951833,-1.5206302983429971,0
5.335361337170426,-2.603442857891433,0
1.0908987183552217,-1.4287284855208195,0
0.3880445176675069,3.474345009564529,0
3.029260313567354,-1.1264115814584335,1
-4.850008081476176,-0.9280422943116733,0
-1.5237161064130387,2.1709571051463072,1
3.3288544044385464,0.9182199431684666,1
3.3715621135461866,0.8852461128120641,1
2.2765738874686186,-2.3181136288870734,0
3.6397227226435245,-2.403235846971114,0
-4.131118813150789,1.2192076019597966,0
2.675213438647347,3.3034326865062207,0
5.867472856822021,-2.410660246531884,0
-5.213928126379144,-1.4784598685393142,0
-4.7625936954094445,-3.9612936295324275,0
-5.026134963068769,0.018398130293912907,0
0.7785445081263269,2.0987310872913447,0
-5.924756020549335,-3.863691962478489,0
-0.1278997509487363,3.8511947700044944,0
3.2952309601087535,-3.1633042208385795,0
-5.322672421438509,0.5997447561931875,0
-2.138799495646196,3.6253664199462854,0
3.0257573964113824,1.157619160691353,0
5.241259469675905,-2.1665843282188284,0
5.835613436390059,-1.749708110865483,0
-2.5711084487762412,3.20969852250723,0
0.9725117047198371,-1.870852154289306,1
2.9671092613519594,-1.090260650165507,1
1.4701503300457963,-2.470013869200719,0
-4.913708972192017,-1.1203797711573014,0
4.280956834490709,3.8859356605550515,0
4.166384129139487,0.06389324671101626,1
-3.7078337808327078,3.1384782053446703,0
4.1442031002860436,-1.7993927812086339,1
-4.844275580180383,1.3940913184669403,0
0.6185205318603266,-0.20617665830027931,0
2.026568216479422,0.43297261179365254,1
-3.5896554766938205,-3.2370567237716763,0
-1.6747412276945877,-0.8318674949420926,0
-2.173820096867981,-1.1228899397592258,0
5.233971973461028,-3.7017221978787784,0
-0.0323930727675279,1.3824253419117145,0
1.6815291175358613,1.2802539047439208,0
-3.8697092038503706,2.3499693268678454,1
4.545841169094629,-0.9564016759877365,1
-5.154753810991718,0.7319324216245056,0
3.6652007302755774,1.129009009962223,0
-4.954881605645418,-3.4269286956507443,0
1.2192876876895422,-0.9995541435408439,0
-0.9841855582473711,-0.6779790307262168,0
4.060246991463934,3.4151469971351087,0
-5.015225452151659,-1.1226081085590582,0
0.36818975829176104,2.0058166875267016,0
-2.111247173467064,3.409309533383998,0
-4.221640529887148,2.050677325801474,0
-1.9354589291596573,-3.8002453947251293,1
2.1148022940981726,3.2421346801643605,0
-0.8589566254293501,-0.5433927285572624,0
4.771621222585722,3.706147024492891,0
-2.360683712258614,3.506815845739787,0
4.667736164443538,1.5095406084614327,0
